Time_index,Hourly_USD_per_MWh
6151,31.42
6152,38.68
6153,40.72
6154,41.6
6155,44.14
6156,45.89
6157,46.01
6158,43.92
6159,43.46
6160,43.34
6161,43.77
6162,42.65
6163,45.72
6164,43.99
6165,40.25
6166,39.13
6167,38.5
6168,37.01
6169,35.19
6170,30.84
6171,28.62
6172,27.91
6173,28.3
6174,22.53
6175,29.47
6176,32.45
6177,36.57
6178,37.59
6179,40.46
6180,41.73
6181,43.03
6182,43.34
6183,42.97
6184,46.3
6185,50.33
6186,47.97
6187,51.16
6188,54.34
6189,44.6
6190,41.54
6191,36.93
6192,29
6193,26.56
6194,24.72
6195,23.98
6196,24.25
6197,28.27
6198,35.92
6199,40.02
6200,50.95
6201,51.14
6202,52.3
6203,59.46
6204,50.87
6205,50.91
6206,50.58
6207,50.95
6208,55.89
6209,54.09
6210,51.09
6211,60.18
6212,55.68
6213,50.95
6214,45.35
6215,39.52
6216,39.92
6217,38.6
6218,32.37
6219,26.72
6220,21.07
6221,29.26
6222,40.58
6223,42.03
6224,42.32
6225,43.51
6226,46.87
6227,47.89
6228,49.1
6229,47.42
6230,47.01
6231,47.41
6232,47.87
6233,51.44
6234,47.94
6235,63.32
6236,51.78
6237,48.1
6238,69.47
6239,42.07
6240,35.33
6241,30.71
6242,21.6
6243,20.91
6244,20.68
6245,25.41
6246,40.26
6247,42.82
6248,46.72
6249,48.17
6250,55.08
6251,56.8
6252,48.88
6253,48.93
6254,47.72
6255,47.66
6256,48.89
6257,49.88
6258,47.91
6259,60.35
6260,50.24
6261,51.43
6262,47.31
6263,40.5
6264,49.65
6265,39.93
6266,35.86
6267,29.35
6268,31.55
6269,39.36
6270,42.72
6271,49.2
6272,49.85
6273,50.03
6274,50.09
6275,54.8
6276,50.06
6277,52.92
6278,52.58
6279,57.29
6280,58.12
6281,59
6282,55.08
6283,65.86
6284,58.69
6285,50.02
6286,48.9
6287,43.89
6288,31.77
6289,25.68
6290,25.43
6291,22.85
6292,23.09
6293,28.06
6294,39
6295,40.71
6296,41.88
6297,44.32
6298,48.94
6299,51.33
6300,51.73
6301,52.5
6302,53.39
6303,53.93
6304,54.16
6305,52.29
6306,50.12
6307,54.21
6308,49.3
6309,45.98
6310,43.38
6311,39.31
6312,39.82
6313,33.14
6314,31.04
6315,28.21
6316,27.47
6317,28.27
6318,30.56
6319,34.05
6320,41.38
6321,43.47
6322,49.01
6323,49.03
6324,49.04
6325,49.03
6326,54.44
6327,54.67
6328,60.03
6329,58.71
6330,57.8
6331,60.2
6332,49.07
6333,49.07
6334,46.41
6335,42.83
6336,38.31
6337,33.73
6338,30.32
6339,26.74
6340,22.38
6341,23.7
6342,24.36
6343,30.27
6344,37.1
6345,38.28
6346,41.55
6347,42.16
6348,44.34
6349,47.05
6350,47.48
6351,49.54
6352,50.13
6353,50.13
6354,50.08
6355,55.72
6356,50.06
6357,47.76
6358,40.32
6359,38.19
6360,29.96
6361,27.12
6362,21.02
6363,20.75
6364,21.06
6365,25.72
6366,37.16
6367,39.26
6368,39.39
6369,42.23
6370,43.83
6371,44.33
6372,45.01
6373,49.83
6374,49.08
6375,50.23
6376,49.75
6377,49.71
6378,49.75
6379,54.82
6380,50.06
6381,49.67
6382,40.77
6383,37.16
6384,30.45
6385,27.12
6386,21.13
6387,21.34
6388,21.31
6389,26.36
6390,38.68
6391,39.28
6392,39.98
6393,41.52
6394,42.07
6395,42.47
6396,45.58
6397,45.62
6398,46.98
6399,47.55
6400,47.59
6401,47.26
6402,47.33
6403,63.31
6404,49.49
6405,47.78
6406,41.52
6407,37.71
6408,29.42
6409,24.52
6410,19.94
6411,18.53
6412,19.62
6413,26.14
6414,36.89
6415,40.43
6416,40.21
6417,40.81
6418,42.34
6419,44.44
6420,45.09
6421,45.53
6422,45.57
6423,46.04
6424,46.9
6425,46.17
6426,46.24
6427,56.18
6428,46.46
6429,47.56
6430,39.56
6431,33.98
6432,32.18
6433,25.78
6434,18.5
6435,17.3
6436,17.7
6437,20.12
6438,34.76
6439,38.14
6440,38.46
6441,39.68
6442,40.95
6443,42.16
6444,42.44
6445,43.27
6446,42.96
6447,43.67
6448,42.65
6449,44.1
6450,44.92
6451,55.41
6452,46.28
6453,42.68
6454,39.68
6455,36.71
6456,27.54
6457,24.38
6458,19.28
6459,18.77
6460,18.86
6461,21.92
6462,35.51
6463,37.53
6464,39.33
6465,44.75
6466,44.67
6467,46.65
6468,44.6
6469,44.59
6470,44.6
6471,48
6472,39.05
6473,38.48
6474,37.8
6475,44.1
6476,38.45
6477,34.64
6478,32.27
6479,28.34
6480,27.74
6481,24.75
6482,21.24
6483,21.66
6484,22.24
6485,23.66
6486,26.69
6487,27.82
6488,30.23
6489,34.19
6490,36.08
6491,37.8
6492,37.88
6493,38.81
6494,38.59
6495,38.9
6496,39.42
6497,38.95
6498,39.82
6499,45.81
6500,41.04
6501,35.61
6502,31.61
6503,28.14
6504,28.88
6505,25.82
6506,23.83
6507,23.33
6508,21.46
6509,19.69
6510,21.41
6511,24.71
6512,27.57
6513,31.11
6514,32.89
6515,34.83
6516,35.21
6517,35.63
6518,35.87
6519,36.53
6520,37.29
6521,37.94
6522,37.91
6523,45.22
6524,42.81
6525,35.85
6526,31.76
6527,28.09
6528,26.28
6529,25.88
6530,23.48
6531,22.97
6532,20.89
6533,27.99
6534,34.27
6535,36.09
6536,37.81
6537,41.11
6538,43.39
6539,42.51
6540,41.26
6541,41.88
6542,41.64
6543,42.11
6544,42.11
6545,41.99
6546,44.65
6547,52.77
6548,44.28
6549,37.95
6550,32.46
6551,29.72
6552,28.58
6553,26.86
6554,24.91
6555,24.82
6556,23.83
6557,27.24
6558,37.43
6559,39.21
6560,40.11
6561,42.81
6562,45.58
6563,47.19
6564,47.18
6565,49.13
6566,48.41
6567,50.48
6568,52.6
6569,50.72
6570,50.1
6571,56.76
6572,50.26
6573,44.03
6574,38.83
6575,33.47
6576,32.38
6577,28.68
6578,27.18
6579,26.26
6580,26.48
6581,28.73
6582,40.45
6583,42.22
6584,45.42
6585,48.63
6586,50.87
6587,53.01
6588,55.76
6589,64.69
6590,65.16
6591,67.28
6592,73.97
6593,75.16
6594,75.15
6595,83.48
6596,72.21
6597,57.06
6598,42.19
6599,34.08
6600,32.27
6601,30.65
6602,26.75
6603,28.2
6604,24.77
6605,27.05
6606,40.88
6607,44.87
6608,47.03
6609,52.15
6610,58.47
6611,61.48
6612,59.49
6613,66.15
6614,68.99
6615,71.68
6616,76.54
6617,72.8
6618,65.14
6619,72.44
6620,58.03
6621,46.38
6622,39.46
6623,30.06
6624,30.4
6625,28.61
6626,26.03
6627,23.94
6628,22.76
6629,23.15
6630,40.43
6631,42.82
6632,40.91
6633,44.04
6634,47.91
6635,49.17
6636,50.4
6637,53.32
6638,53.68
6639,55.26
6640,60.88
6641,58.35
6642,53.7
6643,58.07
6644,49.81
6645,43.06
6646,39.3
6647,31.21
6648,33.08
6649,30.11
6650,27.29
6651,25.45
6652,25.28
6653,25.85
6654,29.87
6655,30.34
6656,35.37
6657,39.52
6658,42.68
6659,45.92
6660,46.31
6661,47.83
6662,48.34
6663,50.51
6664,47.58
6665,48.43
6666,48.87
6667,52.18
6668,45.2
6669,40.51
6670,36.58
6671,31.64
6672,32.95
6673,29.12
6674,25.56
6675,25
6676,23.41
6677,22.21
6678,24.33
6679,27.3
6680,32.04
6681,36.27
6682,40.25
6683,45.63
6684,47.43
6685,47.51
6686,48.69
6687,54.77
6688,56.89
6689,51.11
6690,54.74
6691,61.12
6692,50.9
6693,43.99
6694,39.52
6695,33.55
6696,30.28
6697,28.48
6698,24.96
6699,24.29
6700,24.92
6701,25.91
6702,39.27
6703,43.72
6704,44.31
6705,47.46
6706,54.33
6707,56.71
6708,62.7
6709,66.97
6710,70.31
6711,72.92
6712,76.19
6713,69.39
6714,78.14
6715,78.05
6716,64.71
6717,47.73
6718,40.97
6719,32.59
6720,26.96
6721,25.37
6722,24.61
6723,24.43
6724,22.6
6725,22.45
6726,36.96
6727,36.64
6728,36.52
6729,39.61
6730,42.06
6731,43.1
6732,42
6733,42.41
6734,41.76
6735,42
6736,42.09
6737,42.67
6738,46.22
6739,55.03
6740,43.13
6741,36.63
6742,32.1
6743,27.73
6744,24.7
6745,22.18
6746,19.65
6747,19.36
6748,16.66
6749,24.27
6750,37.46
6751,37.34
6752,36.97
6753,38.13
6754,40.87
6755,39.77
6756,39.66
6757,39.6
6758,39.34
6759,38.38
6760,38.71
6761,40.24
6762,45.84
6763,50.23
6764,44.64
6765,36.54
6766,32.22
6767,28.04
6768,26.14
6769,22.84
6770,20.41
6771,20.1
6772,19.13
6773,24.16
6774,33.6
6775,36.33
6776,37.08
6777,39.97
6778,42.37
6779,41.63
6780,41.3
6781,40.84
6782,40.35
6783,40.11
6784,40.36
6785,42.13
6786,48.74
6787,51.7
6788,44.7
6789,37.07
6790,30.97
6791,27.24
6792,29.32
6793,26.5
6794,25.27
6795,24.59
6796,25.03
6797,28.04
6798,37
6799,38.23
6800,39.46
6801,41.44
6802,44.97
6803,43.51
6804,42.3
6805,42.63
6806,42.6
6807,41.68
6808,44.88
6809,44.96
6810,52.25
6811,55.41
6812,44.11
6813,39.93
6814,33.43
6815,28.2
6816,28.69
6817,27.25
6818,25.71
6819,24.25
6820,24.03
6821,25.11
6822,27.63
6823,28.58
6824,33.28
6825,38.01
6826,39.99
6827,39.93
6828,38.66
6829,38.29
6830,37.55
6831,36.57
6832,37.38
6833,39.2
6834,46.25
6835,47.47
6836,42.71
6837,38.05
6838,33.29
6839,28.83
6840,30.92
6841,27.25
6842,25.23
6843,24.44
6844,23.24
6845,23.63
6846,24.56
6847,25.18
6848,28.24
6849,33.77
6850,36.59
6851,37.31
6852,37.23
6853,35.89
6854,35.75
6855,36.08
6856,37.02
6857,38.51
6858,48.62
6859,48.23
6860,43.56
6861,38.96
6862,34.4
6863,27.97
6864,26.86
6865,25.1
6866,23.42
6867,23.45
6868,23.77
6869,23.41
6870,35.74
6871,40.34
6872,39.48
6873,41.85
6874,44.11
6875,44.6
6876,44.2
6877,43.86
6878,43.71
6879,42.96
6880,43.99
6881,47.77
6882,52.99
6883,55.44
6884,47.03
6885,40.57
6886,35.69
6887,29.3
6888,27.05
6889,25.47
6890,23.12
6891,22.94
6892,24.52
6893,24.7
6894,37.35
6895,38.62
6896,38.14
6897,41.05
6898,42.23
6899,41.89
6900,41.48
6901,42.32
6902,41.68
6903,41.46
6904,41.42
6905,42.51
6906,49.4
6907,50
6908,45.12
6909,39.54
6910,33.02
6911,27.54
6912,27.8
6913,25.24
6914,23.11
6915,22.54
6916,21.83
6917,21.75
6918,39.81
6919,41.07
6920,39.59
6921,42.83
6922,45.48
6923,45.72
6924,45.04
6925,45.16
6926,44.12
6927,44.04
6928,45.05
6929,45.9
6930,53.27
6931,53.07
6932,48.11
6933,41.22
6934,35.34
6935,29.31
6936,28.81
6937,27.68
6938,26.69
6939,26.14
6940,26.25
6941,25.1
6942,41.76
6943,40.9
6944,41.51
6945,45.42
6946,46.47
6947,46.05
6948,45.41
6949,45.41
6950,43.7
6951,44.11
6952,45.13
6953,46.01
6954,56.5
6955,55.27
6956,46.74
6957,40.07
6958,34.25
6959,30
6960,29.41
6961,25.84
6962,23.13
6963,21.09
6964,23.38
6965,27.4
6966,40.25
6967,41.62
6968,39.96
6969,44.21
6970,48.18
6971,45.44
6972,48.13
6973,47.41
6974,46.08
6975,44.22
6976,44.64
6977,45.42
6978,54.09
6979,53.99
6980,44.82
6981,39.34
6982,35.14
6983,29.83
6984,31.11
6985,26.48
6986,23.79
6987,23.15
6988,23.2
6989,23.99
6990,26.99
6991,27.97
6992,30.6
6993,33.69
6994,36.25
6995,36.99
6996,36.39
6997,36.16
6998,34.62
6999,35.11
7000,35.44
7001,37.08
7002,49.03
7003,47.02
7004,41.55
7005,35.81
7006,32.22
7007,27.94
7008,30.95
7009,27.02
7010,24.7
7011,20.89
7012,18.7
7013,19.92
7014,21.83
7015,24.42
7016,29.75
7017,33.19
7018,33.7
7019,34.41
7020,34.48
7021,33.74
7022,33.36
7023,32.96
7024,34.04
7025,35.36
7026,48.56
7027,47.61
7028,42.85
7029,36.92
7030,30.29
7031,28.7
7032,29.17
7033,27.22
7034,25.24
7035,24.75
7036,25.54
7037,29.63
7038,38.91
7039,43.63
7040,41.04
7041,42.38
7042,43.74
7043,42.2
7044,42.15
7045,41.25
7046,40.09
7047,39.37
7048,39.66
7049,41.89
7050,54.31
7051,52.14
7052,46.3
7053,37.97
7054,33.44
7055,27.63
7056,27.7
7057,24.87
7058,21.9
7059,21.33
7060,23.42
7061,27.22
7062,37.7
7063,43.44
7064,39.69
7065,41.51
7066,46.03
7067,43.24
7068,41.17
7069,40.99
7070,40.11
7071,39.55
7072,39.95
7073,43.04
7074,56.34
7075,53.28
7076,45.49
7077,38.8
7078,33.45
7079,27.92
7080,29.38
7081,26.66
7082,23.86
7083,23.82
7084,24.61
7085,30.15
7086,41.18
7087,45.27
7088,43.83
7089,47.72
7090,48.45
7091,46.19
7092,44.34
7093,45.57
7094,43.82
7095,42.98
7096,44.84
7097,49.63
7098,63.01
7099,57.2
7100,49.24
7101,42.17
7102,37.28
7103,32.88
7104,32.56
7105,29.66
7106,28.81
7107,27.22
7108,28.27
7109,33.05
7110,44.17
7111,49.9
7112,48.67
7113,49.05
7114,48.64
7115,45.25
7116,44.62
7117,43.36
7118,42.02
7119,41.62
7120,42.56
7121,47.54
7122,62.46
7123,55.28
7124,48.71
7125,41.97
7126,37.01
7127,33.52
7128,31.99
7129,28.29
7130,27.9
7131,26.78
7132,27.52
7133,30.25
7134,42.35
7135,49.09
7136,45.04
7137,48.07
7138,47.79
7139,43.64
7140,42.26
7141,40.94
7142,39.57
7143,39.02
7144,39.75
7145,43.71
7146,57.49
7147,53.85
7148,47.62
7149,41.36
7150,37.94
7151,33.68
7152,32.88
7153,30.1
7154,28.81
7155,27.96
7156,28.65
7157,30.11
7158,32.33
7159,33.54
7160,39.18
7161,41.96
7162,41.22
7163,39.36
7164,37.97
7165,35.96
7166,34.17
7167,33.98
7168,34.17
7169,40.39
7170,50.76
7171,48.55
7172,43.38
7173,37.92
7174,34.75
7175,31.54
7176,32.68
7177,29.02
7178,28.28
7179,27.67
7180,27.19
7181,29.17
7182,29.29
7183,29.47
7184,31.03
7185,33
7186,34.08
7187,34.87
7188,34.8
7189,33.68
7190,32.21
7191,32.27
7192,34.02
7193,37.45
7194,50.87
7195,47.91
7196,43.47
7197,40
7198,34.13
7199,30.13
7200,29.69
7201,25.69
7202,23.96
7203,24.24
7204,24.83
7205,30.76
7206,39.84
7207,47.19
7208,42.82
7209,46.15
7210,45.52
7211,44.12
7212,42.46
7213,41.57
7214,39.62
7215,39.36
7216,40.54
7217,43.52
7218,55.87
7219,52.77
7220,48.77
7221,41.73
7222,36.05
7223,30.91
7224,29.21
7225,27.88
7226,27.61
7227,27.85
7228,28.63
7229,31.48
7230,39.48
7231,47.71
7232,43.33
7233,45.11
7234,44.84
7235,43.26
7236,43.06
7237,41.11
7238,39.37
7239,38.97
7240,39.31
7241,44.17
7242,57.65
7243,53.66
7244,47.99
7245,41.26
7246,35.77
7247,32.75
7248,29.62
7249,27.51
7250,25.76
7251,25.63
7252,26.01
7253,30.65
7254,40.38
7255,45.21
7256,42.89
7257,42.19
7258,43.59
7259,41.61
7260,39.63
7261,39.41
7262,38.11
7263,37.78
7264,38.25
7265,41.4
7266,54.27
7267,52.11
7268,46.54
7269,40.64
7270,34.63
7271,31.25
7272,29.21
7273,25.96
7274,24.56
7275,24.32
7276,25.18
7277,28.4
7278,36.17
7279,40.62
7280,38.53
7281,40.21
7282,40.9
7283,39.68
7284,39.17
7285,38.89
7286,38.34
7287,38.28
7288,39.53
7289,41.89
7290,54.39
7291,47.21
7292,41.97
7293,38.49
7294,34.1
7295,29.76
7296,28.57
7297,26.5
7298,22.77
7299,22.02
7300,22.7
7301,28.3
7302,35.51
7303,39.46
7304,39.79
7305,43.07
7306,42.41
7307,42.14
7308,40.12
7309,39.89
7310,39.44
7311,39.41
7312,39.44
7313,41.05
7314,52.08
7315,47.19
7316,41.84
7317,36.59
7318,33.46
7319,31.7
7320,31.95
7321,27.6
7322,24.93
7323,24.21
7324,24.09
7325,24.54
7326,26.82
7327,27.06
7328,30.92
7329,35.26
7330,34.46
7331,33.48
7332,33.59
7333,33.94
7334,30.45
7335,30.55
7336,32.46
7337,37.94
7338,48.93
7339,44.26
7340,39.08
7341,36.21
7342,33
7343,30.75
7344,31.41
7345,27.78
7346,26.9
7347,25.79
7348,23.91
7349,25.72
7350,21.82
7351,26.43
7352,27.82
7353,30.7
7354,34.83
7355,35.44
7356,35.94
7357,36.01
7358,35.33
7359,34
7360,34.31
7361,39.13
7362,53.96
7363,50.16
7364,49.04
7365,45.47
7366,40.67
7367,36.1
7368,35.01
7369,30.85
7370,28.66
7371,27.63
7372,27.9
7373,35.97
7374,35.92
7375,51.76
7376,59.67
7377,64.64
7378,67.65
7379,67.55
7380,64.66
7381,49.56
7382,47.48
7383,47.25
7384,49.58
7385,68.79
7386,88.36
7387,78.26
7388,67.1
7389,54.94
7390,48.69
7391,43.34
7392,38.98
7393,32.16
7394,28.96
7395,26.89
7396,26.72
7397,28.46
7398,33.92
7399,44.99
7400,46.14
7401,46.14
7402,44.41
7403,46.11
7404,44.68
7405,42.35
7406,41.62
7407,40.96
7408,42.6
7409,47.19
7410,74.98
7411,60.63
7412,50.81
7413,45.64
7414,41.66
7415,39.99
7416,34.88
7417,22.24
7418,20.74
7419,19.1
7420,19.24
7421,20.73
7422,24.36
7423,39.46
7424,40.56
7425,40.34
7426,39.6
7427,39.46
7428,38.75
7429,38.64
7430,38.14
7431,38.04
7432,38.43
7433,42.75
7434,67.81
7435,54.82
7436,45.15
7437,42.8
7438,40.01
7439,39.93
7440,32.39
7441,25.85
7442,19.03
7443,16.62
7444,16.55
7445,18.6
7446,23.29
7447,37.15
7448,40.31
7449,40.37
7450,42.36
7451,42.9
7452,42.36
7453,41.6
7454,40.84
7455,40.8
7456,40.83
7457,48.01
7458,87.81
7459,75.26
7460,69.12
7461,66.19
7462,44.52
7463,38.28
7464,32.82
7465,27.67
7466,24.45
7467,21.75
7468,21.74
7469,23.49
7470,27.99
7471,37.06
7472,38.49
7473,37.77
7474,37.79
7475,39.02
7476,37.91
7477,37.28
7478,36.61
7479,37.39
7480,36.27
7481,43.48
7482,73.86
7483,68.33
7484,44.81
7485,43.26
7486,40.32
7487,38.19
7488,36.22
7489,30.75
7490,25.49
7491,24.8
7492,24.33
7493,25.09
7494,28.87
7495,29.79
7496,34.52
7497,38.17
7498,39.16
7499,39
7500,38.03
7501,37.75
7502,36.99
7503,36.86
7504,36.85
7505,39.32
7506,54.72
7507,50.72
7508,45.92
7509,43.31
7510,39.38
7511,37.88
7512,31.92
7513,27.9
7514,23.06
7515,19.39
7516,18.45
7517,21.09
7518,21.94
7519,24.48
7520,25.51
7521,32.5
7522,37.15
7523,36.86
7524,36.82
7525,39.02
7526,37.67
7527,33.52
7528,33.84
7529,46.45
7530,59.36
7531,49.52
7532,49.63
7533,47.06
7534,46.54
7535,39.11
7536,28.84
7537,32.61
7538,27.12
7539,24.49
7540,24.31
7541,29.16
7542,28.42
7543,38.93
7544,43.97
7545,44.07
7546,46.33
7547,49.03
7548,45.67
7549,45.22
7550,44.1
7551,42.78
7552,42.52
7553,47.99
7554,69.4
7555,62.78
7556,49.78
7557,47.54
7558,43.79
7559,39.45
7560,33.55
7561,33.72
7562,30.76
7563,29.18
7564,29.15
7565,30.67
7566,35.04
7567,45.36
7568,48.65
7569,47.8
7570,49.3
7571,50.87
7572,50.49
7573,47.98
7574,47.47
7575,46.61
7576,47.19
7577,56.21
7578,86.08
7579,68.53
7580,65.91
7581,56.65
7582,46.67
7583,43.72
7584,40.32
7585,49.04
7586,45.08
7587,43.02
7588,42.77
7589,43.75
7590,46.6
7591,56.86
7592,57.09
7593,53.7
7594,54.95
7595,54.91
7596,52.6
7597,51.76
7598,50.68
7599,49.42
7600,48.32
7601,56.75
7602,85.55
7603,70.23
7604,63.7
7605,53.01
7606,50.66
7607,47.28
7608,46.22
7609,44.71
7610,40.35
7611,33.87
7612,33.24
7613,34.98
7614,41.72
7615,51.28
7616,51.4
7617,48.25
7618,50.13
7619,49.35
7620,48.09
7621,46.97
7622,45.76
7623,45.53
7624,46.09
7625,53.61
7626,74
7627,59.79
7628,55.28
7629,52.53
7630,50.08
7631,46.71
7632,47.05
7633,38.79
7634,33.85
7635,20.81
7636,20.52
7637,21.94
7638,28.81
7639,41.02
7640,43.2
7641,41.72
7642,42.68
7643,42.24
7644,41.22
7645,40.9
7646,41.51
7647,42.66
7648,41.15
7649,47.99
7650,62.37
7651,49.06
7652,46.16
7653,44.65
7654,43.39
7655,45.99
7656,40.4
7657,36.86
7658,35.8
7659,23.24
7660,25.5
7661,26.68
7662,25.29
7663,31.36
7664,35.92
7665,38.08
7666,38.59
7667,38.3
7668,38.13
7669,38.13
7670,38.08
7671,37.97
7672,37.75
7673,41.54
7674,70.87
7675,38.42
7676,38.49
7677,37.12
7678,33.88
7679,28.2
7680,26.24
7681,24.39
7682,21.18
7683,19.09
7684,18.69
7685,18.6
7686,19.46
7687,20.6
7688,20.49
7689,24.6
7690,28.99
7691,30.48
7692,29.65
7693,29.11
7694,28.42
7695,27.68
7696,27.85
7697,35.83
7698,52.68
7699,45.68
7700,42.18
7701,37.61
7702,33.91
7703,29.2
7704,22.9
7705,27.46
7706,24.67
7707,23.58
7708,23.4
7709,23.71
7710,24.58
7711,35.7
7712,38.82
7713,39.42
7714,41.57
7715,43.86
7716,41.57
7717,39.37
7718,38.67
7719,37.76
7720,37.82
7721,48.77
7722,67.63
7723,68.58
7724,59.87
7725,52.52
7726,42.26
7727,34.84
7728,30.69
7729,27.92
7730,25.42
7731,24.41
7732,24.3
7733,25.57
7734,29.87
7735,41.23
7736,42.19
7737,42.73
7738,42.73
7739,44.53
7740,42.07
7741,40.63
7742,39.35
7743,39.25
7744,40.03
7745,49.49
7746,72.84
7747,59.99
7748,50.88
7749,54.17
7750,44.14
7751,40.61
7752,36.44
7753,34.3
7754,30.24
7755,30.07
7756,27.93
7757,33.48
7758,38.23
7759,53.52
7760,58.16
7761,52.2
7762,49.04
7763,48.89
7764,47.7
7765,45.61
7766,45.05
7767,44.64
7768,44.71
7769,53.55
7770,86.67
7771,68.51
7772,62.43
7773,56.31
7774,48.69
7775,46.09
7776,40
7777,30.35
7778,28.39
7779,28.19
7780,26.27
7781,27.58
7782,32.04
7783,45.02
7784,48.34
7785,44.21
7786,44.17
7787,44.22
7788,41.84
7789,41.36
7790,40.33
7791,39.98
7792,40.88
7793,46.17
7794,68.06
7795,52.43
7796,47.17
7797,48.65
7798,43.41
7799,41
7800,33.56
7801,34.5
7802,29.71
7803,26.93
7804,26.29
7805,28.2
7806,31.63
7807,41.11
7808,42.92
7809,42.73
7810,42.49
7811,42.14
7812,39.68
7813,38.66
7814,37.46
7815,36.2
7816,34.12
7817,43.99
7818,56.79
7819,47.65
7820,43.29
7821,42.42
7822,41.09
7823,38.56
7824,27.98
7825,37.81
7826,32.76
7827,32.3
7828,31.49
7829,31.71
7830,30.84
7831,33.67
7832,35.09
7833,39.03
7834,44
7835,45.36
7836,44.52
7837,43.41
7838,40.56
7839,38.99
7840,39.67
7841,48.09
7842,67.39
7843,60.72
7844,55.37
7845,53.12
7846,48.22
7847,42.33
7848,37.17
7849,54.58
7850,52.43
7851,49.28
7852,48.26
7853,45.01
7854,47.76
7855,53.58
7856,56.79
7857,68.98
7858,74.74
7859,77.71
7860,78.5
7861,81.65
7862,74.89
7863,72.17
7864,72.59
7865,93.26
7866,149.83
7867,132.11
7868,109.19
7869,94.37
7870,84.87
7871,72.91
7872,66.17
7873,59.18
7874,54.53
7875,52.85
7876,52.18
7877,54.95
7878,63.73
7879,86.54
7880,99.01
7881,86.68
7882,90.17
7883,81.68
7884,79.49
7885,74.99
7886,73.04
7887,73.3
7888,74.15
7889,84.05
7890,125.5
7891,97.46
7892,85.59
7893,83.62
7894,82.41
7895,69.75
7896,62.13
7897,50.57
7898,44.58
7899,42.23
7900,43.66
7901,45.35
7902,54
7903,65.94
7904,74.6
7905,72.71
7906,74.43
7907,74.91
7908,73.85
7909,68.65
7910,66.87
7911,65.86
7912,64.73
7913,79.11
7914,96.61
7915,79.39
7916,73.85
7917,69.75
7918,66.25
7919,60.72
7920,52.06
7921,35.47
7922,33.17
7923,31.4
7924,32.92
7925,33.9
7926,35.47
7927,49.09
7928,56.4
7929,56.04
7930,57.73
7931,55.54
7932,52.68
7933,49.52
7934,49.28
7935,47.05
7936,54.94
7937,64.9
7938,79.81
7939,70.21
7940,66.28
7941,62.48
7942,49.63
7943,41.39
7944,37.8
7945,45.2
7946,42.38
7947,39.97
7948,39.15
7949,39.58
7950,40.32
7951,47.2
7952,44.93
7953,46.53
7954,50.74
7955,57.77
7956,58.14
7957,55.26
7958,54.85
7959,47.19
7960,46.04
7961,49.51
7962,62.35
7963,58.86
7964,51.87
7965,56.44
7966,47.19
7967,45.57
7968,41.06
7969,47.38
7970,43
7971,36.06
7972,39.71
7973,36.42
7974,43.52
7975,49.26
7976,52.73
7977,54.03
7978,58.83
7979,59.86
7980,56.52
7981,54.16
7982,52.9
7983,51.62
7984,51.08
7985,68.88
7986,105.86
7987,97.4
7988,87.56
7989,68.6
7990,68.95
7991,55.52
7992,44.34
7993,43.55
7994,38.46
7995,37.14
7996,35.42
7997,36.39
7998,38.58
7999,44.15
8000,46.78
8001,49.53
8002,55.27
8003,60.01
8004,55
8005,49.65
8006,49.48
8007,49.03
8008,49.54
8009,67.14
8010,71.74
8011,68.4
8012,64.74
8013,55.98
8014,53.57
8015,48.93
8016,42.23
8017,42.87
8018,38.25
8019,35.86
8020,33.51
8021,33.8
8022,38.36
8023,37.04
8024,39
8025,41.03
8026,45.29
8027,47.34
8028,44.27
8029,43.19
8030,42.83
8031,41.86
8032,41.99
8033,54.09
8034,66.89
8035,61.21
8036,59.37
8037,59.19
8038,47.73
8039,42.86
8040,40.82
8041,37.38
8042,43.69
8043,38.16
8044,34.35
8045,38.65
8046,44.44
8047,52.97
8048,57.16
8049,57.11
8050,57.26
8051,62.16
8052,58.71
8053,56.99
8054,56.34
8055,56.34
8056,57.17
8057,92.47
8058,120.98
8059,87.88
8060,76.1
8061,61.55
8062,58.14
8063,52.61
8064,45.42
8065,41.45
8066,38.88
8067,34.6
8068,31.99
8069,34.57
8070,40.42
8071,47.59
8072,52.5
8073,51.88
8074,52.36
8075,50.68
8076,49.03
8077,49.14
8078,48
8079,47.58
8080,48.06
8081,68.22
8082,95.37
8083,82.41
8084,79.19
8085,65.47
8086,52.69
8087,48.59
8088,45.32
8089,37.44
8090,31.69
8091,30.38
8092,29.24
8093,30.6
8094,35.25
8095,46.05
8096,48.38
8097,48.53
8098,49.4
8099,48.49
8100,47.42
8101,47.68
8102,47.56
8103,47.54
8104,48.09
8105,68.3
8106,103.79
8107,83.69
8108,56.04
8109,51.36
8110,48.27
8111,46.34
8112,39.3
8113,30.4
8114,27.27
8115,25.92
8116,25.52
8117,25.77
8118,30.78
8119,41.03
8120,44.28
8121,42.48
8122,43.03
8123,43.11
8124,42.76
8125,41.7
8126,41.42
8127,41.41
8128,41.62
8129,53.6
8130,63.83
8131,52.93
8132,50.89
8133,46.29
8134,43.49
8135,43.12
8136,34.83
8137,31.48
8138,29.8
8139,29.74
8140,29.31
8141,29.93
8142,32.49
8143,40.38
8144,44.94
8145,43.84
8146,44.05
8147,45.04
8148,44.59
8149,43.31
8150,43.25
8151,42.81
8152,43.32
8153,59.11
8154,68.9
